-3.037847345694899559e-03,-8.824099600315093994e-02,3.707885146141052246e-01,-1.227170079946517944e-01,-6.333567202091217041e-02,5.366160273551940918e-01,-2.316018193960189819e-02,2.701341807842254639e-01,5.503888130187988281e-01,-1.396829038858413696e-01,-1.693232916295528412e-02,3.146576583385467529e-01,5.107851624488830566e-01,1.256216764450073242e-01,6.308916956186294556e-02,-2.046160250902175903e-01
-9.071609005331993103e-03,-7.000923156738281250e-03,7.130914330482482910e-01,-4.810365438461303711e-01,-1.545324623584747314e-01,7.628241777420043945e-01,-2.526468038558959961e-01,7.158089280128479004e-01,5.260117650032043457e-01,1.558137387037277222e-01,-1.278874576091766357e-01,1.167205572128295898e-01,1.247382983565330505e-01,2.089254409074783325e-01,3.259513378143310547e-01,-1.596088707447052002e-01
8.863350376486778259e-03,-8.264935761690139771e-02,-1.625877767801284790e-01,-1.470219194889068604e-01,-7.106775790452957153e-02,1.740310937166213989e-01,-9.745735675096511841e-02,2.578693032264709473e-01,8.793301880359649658e-02,-6.314634531736373901e-02,1.358968317508697510e-01,-1.987632736563682556e-02,1.671128422021865845e-01,-1.092559620738029480e-01,-1.198699399828910828e-01,-3.689118474721908569e-02
3.792794048786163330e-02,2.971358597278594971e-02,6.903459429740905762e-01,2.086486369371414185e-01,7.413318753242492676e-02,6.674045920372009277e-01,-1.324611604213714600e-01,-2.427825480699539185e-01,4.331991970539093018e-01,-1.658478677272796631e-01,-2.133142352104187012e-01,4.407614469528198242e-01,3.666280210018157959e-01,1.778772473335266113e-01,2.640732526779174805e-01,-4.083013534545898438e-02
-6.455696374177932739e-02,-1.005170270800590515e-01,5.881769061088562012e-01,1.434268802404403687e-01,6.914276629686355591e-02,5.188085436820983887e-01,8.156847953796386719e-02,-2.028905153274536133e-01,6.044796109199523926e-01,2.008958347141742706e-02,-1.694802045822143555e-01,3.432209491729736328e-01,1.479132175445556641e-01,-7.283125072717666626e-02,6.060419604182243347e-02,-6.637433171272277832e-02
4.266330040991306305e-03,-7.912258803844451904e-02,1.460328847169876099e-01,4.522496461868286133e-02,-8.852226287126541138e-02,1.155909430235624313e-02,-9.820349514484405518e-02,1.806830465793609619e-01,1.178534980863332748e-02,-1.187241524457931519e-01,-1.717925444245338440e-02,-2.185981161892414093e-02,-8.613611012697219849e-02,-8.146008849143981934e-02,8.030053973197937012e-02,-1.313895285129547119e-01
1.899633742868900299e-02,-8.482535183429718018e-02,-9.024212509393692017e-02,-1.547621786594390869e-01,-5.870480462908744812e-02,9.239858388900756836e-02,1.476198881864547729e-01,-9.221661090850830078e-02,7.325056195259094238e-02,9.401846677064895630e-02,-9.569197893142700195e-02,4.622224345803260803e-02,-1.270958036184310913e-01,1.142075881361961365e-01,1.329617351293563843e-01,-1.423656344413757324e-01
-1.435271799564361572e-01,4.749339818954467773e-02,-2.242671325802803040e-02,4.112220928072929382e-02,-1.841325759887695312e-01,-4.504140838980674744e-02,-1.900260448455810547e-01,1.276619136333465576e-01,8.263031393289566040e-02,-9.554892033338546753e-02,-1.845488250255584717e-01,7.652860134840011597e-02,2.765861339867115021e-02,3.444299101829528809e-02,1.863192170858383179e-01,-1.490768045186996460e-01
5.741931870579719543e-02,-7.805921882390975952e-02,1.878826022148132324e-01,3.602031245827674866e-02,3.940876200795173645e-02,2.787779550999403000e-03,4.831746220588684082e-03,-1.603218913078308105e-01,-2.651932649314403534e-02,-1.943929493427276611e-01,1.448100656270980835e-01,1.014917567372322083e-01,8.112722635269165039e-02,-1.450712210498750210e-03,-7.169498503208160400e-02,-5.152705684304237366e-02
-9.825595468282699585e-02,-1.521240323781967163e-01,-1.882991194725036621e-01,-8.532206714153289795e-02,-1.881778240203857422e-01,-8.617734163999557495e-02,-9.015970863401889801e-03,2.878393977880477905e-02,-3.491090238094329834e-01,-1.810547858476638794e-01,-1.960197836160659790e-02,-9.012648835778236389e-03,-1.686590462923049927e-01,1.519390493631362915e-01,3.523715957999229431e-02,-1.647231914103031158e-02
1.154769137501716614e-01,-5.152605846524238586e-02,-1.481529027223587036e-01,-1.766044348478317261e-01,6.432978902012109756e-03,4.331139475107192993e-02,-1.144279539585113525e-01,-1.099202856421470642e-01,-2.364029735326766968e-02,1.489591132849454880e-02,3.429277613759040833e-02,-8.899872004985809326e-02,1.535917222499847412e-01,-1.008389741182327271e-01,7.187195867300033569e-02,1.619054079055786133e-01
4.298285022377967834e-02,7.495041191577911377e-02,6.981849074363708496e-01,-1.684285551309585571e-01,-1.161504462361335754e-01,3.970597684383392334e-01,1.913194954395294189e-01,2.909735143184661865e-01,4.514769315719604492e-01,-1.118262112140655518e-01,-1.361968517303466797e-01,3.037479817867279053e-01,4.262541830539703369e-01,-2.472565509378910065e-02,9.495666623115539551e-02,-1.450687944889068604e-01
4.160307347774505615e-02,-2.119335904717445374e-02,5.901655554771423340e-02,-1.428536921739578247e-01,6.770371645689010620e-02,8.943877369165420532e-02,1.300536841154098511e-01,6.119198352098464966e-02,4.670250043272972107e-02,-1.069632694125175476e-01,-1.721124164760112762e-02,-1.061920374631881714e-01,5.408971384167671204e-02,-1.312778592109680176e-01,-7.770413160324096680e-02,6.123254448175430298e-02
7.172016799449920654e-02,-1.527465283870697021e-01,1.351940631866455078e-01,1.070793047547340393e-01,1.222966331988573074e-02,-1.794755756855010986e-01,-1.167136505246162415e-01,1.542025804519653320e-01,1.462959796190261841e-01,-1.905953139066696167e-02,-3.225093334913253784e-02,8.786525577306747437e-03,-3.976185247302055359e-02,-1.685227453708648682e-01,-1.541352570056915283e-01,3.527903556823730469e-02
1.644215136766433716e-01,-5.573824048042297363e-03,-3.794667497277259827e-02,4.400973394513130188e-02,-9.821978211402893066e-02,1.511204391717910767e-01,-1.579077094793319702e-01,-1.134067848324775696e-01,1.712134107947349548e-02,1.455233842134475708e-01,1.293899267911911011e-01,4.674530774354934692e-02,-5.590314045548439026e-02,1.970460563898086548e-01,-1.691233515739440918e-01,-1.881483942270278931e-01
-1.386926621198654175e-01,-1.271690130233764648e-01,-9.095445275306701660e-03,-1.335266232490539551e-01,3.399828821420669556e-02,1.188879925757646561e-02,1.747223287820816040e-01,1.768690794706344604e-01,1.089671850204467773e-01,1.797095388174057007e-01,6.414654105901718140e-02,1.079421937465667725e-01,-4.546252265572547913e-02,-1.765259504318237305e-01,8.837133646011352539e-02,1.884008944034576416e-02
-4.599276930093765259e-02,1.451238840818405151e-01,4.921755567193031311e-02,-4.725310578942298889e-02,-1.671329699456691742e-02,6.712850928306579590e-02,-1.220961064100265503e-01,8.054051548242568970e-02,-9.824682027101516724e-02,5.265017226338386536e-02,-2.158199809491634369e-02,6.456834077835083008e-02,-2.516463585197925568e-02,1.234816536307334900e-01,6.554686278104782104e-02,-4.191046953201293945e-02
1.086883023381233215e-01,7.342636585235595703e-02,5.489700660109519958e-02,-2.566139772534370422e-02,1.832965016365051270e-01,-5.268781632184982300e-02,-6.932208687067031860e-02,-1.311426609754562378e-01,-1.503382772207260132e-01,8.976658433675765991e-02,-5.577936023473739624e-02,1.924310810863971710e-02,1.950702220201492310e-01,-1.170452088117599487e-01,1.945317373611032963e-03,1.015962511301040649e-01
6.760027259588241577e-02,-4.292980208992958069e-02,-1.299438327550888062e-01,7.602856308221817017e-02,1.683121025562286377e-01,-1.433843970298767090e-01,1.810287833213806152e-01,9.162081778049468994e-02,2.211774438619613647e-01,-9.465300291776657104e-02,-1.483290046453475952e-01,1.406394690275192261e-01,1.422252207994461060e-01,1.516859978437423706e-01,-8.499522507190704346e-02,-1.736289411783218384e-01
-6.480838358402252197e-02,1.686654537916183472e-01,-1.415508799254894257e-02,1.615357398986816406e-01,1.192328985780477524e-02,3.779314085841178894e-02,-1.336287558078765869e-01,1.571708172559738159e-01,9.750970453023910522e-02,-2.948995679616928101e-02,-1.200701296329498291e-01,6.160851567983627319e-02,1.062597963027656078e-03,-2.971571870148181915e-02,-3.937842324376106262e-02,4.370808228850364685e-02
1.892003417015075684e-01,1.687820404767990112e-01,-1.163105145096778870e-01,2.921917289495468140e-02,9.830419719219207764e-02,1.125258430838584900e-01,8.372534066438674927e-02,-1.162799149751663208e-01,8.888434618711471558e-02,4.176088050007820129e-02,-8.064376562833786011e-02,-6.268797814846038818e-02,8.505266904830932617e-02,1.749892532825469971e-01,1.292869565077126026e-03,5.665826424956321716e-02
1.841677129268646240e-01,5.303342826664447784e-03,-1.138317584991455078e-02,1.274695396423339844e-01,1.902488172054290771e-01,8.571673929691314697e-02,-1.612284630537033081e-01,1.110736397095024586e-03,2.265097200870513916e-02,1.139882728457450867e-01,-1.634550094604492188e-01,-1.191731691360473633e-01,-6.493348628282546997e-02,-1.519961059093475342e-01,3.980179876089096069e-02,-1.273539513349533081e-01
-1.459916234016418457e-01,3.282785788178443909e-02,-9.419286623597145081e-03,7.164123468101024628e-03,-1.697076857089996338e-01,1.137042492628097534e-01,-1.112358719110488892e-01,5.806702747941017151e-02,1.560667008161544800e-01,1.914763599634170532e-01,1.289515495300292969e-01,1.440810412168502808e-01,-6.137203425168991089e-02,1.721415072679519653e-01,-1.810255646705627441e-01,-1.773230135440826416e-01
1.831566542387008667e-01,-6.259911693632602692e-03,-1.238332837820053101e-01,-5.164635181427001953e-02,-1.556867212057113647e-01,8.483560383319854736e-02,-1.183467730879783630e-02,-1.581247150897979736e-01,1.017466560006141663e-01,4.146724566817283630e-02,-1.917895972728729248e-01,5.554522201418876648e-02,9.826793335378170013e-03,-2.178361453115940094e-02,1.179944351315498352e-02,1.426721457391977310e-02
-1.263913661241531372e-01,-1.582423895597457886e-01,9.530667215585708618e-02,1.323627531528472900e-01,1.240765750408172607e-01,-1.794434785842895508e-01,1.016488205641508102e-02,1.194490790367126465e-01,1.716997921466827393e-01,-1.396131217479705811e-01,7.066129148006439209e-02,1.773356634657830000e-04,-1.054608169943094254e-02,7.420648634433746338e-02,-6.648755166679620743e-03,-3.321405500173568726e-02
-1.793551892042160034e-01,1.566212326288223267e-01,-1.406607478857040405e-01,-1.111812740564346313e-01,-1.844478957355022430e-02,1.425515264272689819e-01,-1.666653007268905640e-01,8.564271777868270874e-02,-6.668457388877868652e-02,4.041364416480064392e-03,-1.033843532204627991e-01,-3.454241529107093811e-02,-1.838775873184204102e-01,1.750345714390277863e-02,-7.944690436124801636e-02,-1.481720507144927979e-01
7.819562405347824097e-02,1.534162163734436035e-01,-1.149798408150672913e-01,-1.234128847718238831e-01,2.749877981841564178e-02,2.138674072921276093e-02,-2.129374258220195770e-02,-6.451717764139175415e-02,8.781313151121139526e-02,1.382529884576797485e-01,-1.157312933355569839e-02,3.788532689213752747e-02,1.747277826070785522e-01,3.650929778814315796e-02,-9.869142621755599976e-02,-1.927783191204071045e-01
-2.903249114751815796e-02,1.248990148305892944e-01,1.167090460658073425e-01,2.622835896909236908e-02,1.742005534470081329e-02,1.367858890444040298e-02,1.625992655754089355e-01,8.776168525218963623e-02,-8.625125139951705933e-02,-1.068960875272750854e-01,-8.512323349714279175e-02,1.970672905445098877e-01,1.123633235692977905e-01,-1.247493773698806763e-01,-1.699832826852798462e-01,7.051257789134979248e-02
1.793494522571563721e-01,-1.367992162704467773e-01,7.860530167818069458e-02,-1.136894524097442627e-01,7.197035849094390869e-02,1.206013411283493042e-01,-2.892800839617848396e-03,1.615866422653198242e-01,-1.200799494981765747e-01,2.057579718530178070e-02,-1.253848373889923096e-01,1.075827702879905701e-01,4.185456410050392151e-02,1.202076673507690430e-03,6.807091087102890015e-02,-1.930987685918807983e-01
-1.864109784364700317e-01,-1.416909247636795044e-01,-1.559968143701553345e-01,-1.085918545722961426e-01,2.846484817564487457e-02,4.903048649430274963e-02,2.125361934304237366e-02,1.652434915304183960e-01,1.031846776604652405e-01,-9.051124751567840576e-02,1.675810068845748901e-01,5.153914913535118103e-02,1.098615229129791260e-01,-1.775742918252944946e-01,1.651050746440887451e-01,1.696429401636123657e-01
-1.678228378295898438e-01,3.925059735774993896e-02,4.080945625901222229e-02,1.106468513607978821e-01,-5.778978019952774048e-02,-8.043300360441207886e-02,8.362907916307449341e-02,-5.912006646394729614e-02,1.063648164272308350e-01,1.420799493789672852e-01,-2.900922112166881561e-02,-6.848952919244766235e-02,1.203623265027999878e-01,-3.321834607049822807e-03,-2.195460200309753418e-01,3.233123198151588440e-02
7.023557275533676147e-02,-1.664168760180473328e-02,-3.647161647677421570e-03,1.668096631765365601e-01,5.950182303786277771e-02,1.076513081789016724e-01,5.414155498147010803e-02,1.125498563051223755e-01,-3.874690085649490356e-02,4.664488881826400757e-02,1.916746348142623901e-01,-6.864709407091140747e-02,-1.359433531761169434e-01,9.619282186031341553e-02,1.851870119571685791e-01,-1.014430299401283264e-01
-4.182951152324676514e-02,4.181891679763793945e-03,5.758676677942276001e-02,-1.021395027637481689e-01,8.566291630268096924e-02,6.042078137397766113e-02,-1.537176072597503662e-01,-2.443555742502212524e-01,7.279964536428451538e-02,1.398341059684753418e-01,-8.468483388423919678e-02,-1.471118927001953125e-01,8.601848781108856201e-02,1.711106449365615845e-01,-1.166693717241287231e-01,-3.538533672690391541e-02
1.912854909896850586e-01,-6.680569052696228027e-02,5.870062112808227539e-02,-1.354018896818161011e-01,1.721013337373733521e-01,-9.371392428874969482e-02,1.705184578895568848e-01,1.510125845670700073e-01,9.966150671243667603e-02,-1.113465754315257072e-03,-1.699444055557250977e-01,-1.416042745113372803e-01,1.608620136976242065e-01,1.031187549233436584e-01,-6.567233055830001831e-02,9.972929954528808594e-02
1.629634648561477661e-01,-8.339588344097137451e-02,9.535497054457664490e-03,-1.087037250399589539e-01,4.949447140097618103e-02,2.016229480504989624e-01,-1.338549703359603882e-01,1.182387396693229675e-01,-3.003370203077793121e-02,2.811843156814575195e-02,1.018335744738578796e-01,-8.550561964511871338e-02,7.941356860101222992e-03,-4.775849357247352600e-02,1.389553993940353394e-01,1.393602937459945679e-01
-1.585048288106918335e-01,6.994052976369857788e-02,9.837436676025390625e-02,-1.252220571041107178e-01,-1.902322284877300262e-02,1.037171557545661926e-01,1.235243603587150574e-01,-1.432200372219085693e-01,-9.927449375391006470e-02,-7.672980427742004395e-02,-1.956550180912017822e-01,1.625583618879318237e-01,-8.110959082841873169e-02,-9.153679013252258301e-02,9.915932267904281616e-02,-1.406937390565872192e-01
1.178556531667709351e-01,-3.922942653298377991e-02,-1.144720762968063354e-01,9.986467659473419189e-02,-1.788018830120563507e-02,1.721742749214172363e-01,5.078629776835441589e-02,1.395181268453598022e-01,-5.398133769631385803e-02,9.642414003610610962e-02,-5.300970282405614853e-03,-1.241420395672321320e-02,-2.704910002648830414e-02,1.316495388746261597e-01,-7.239493727684020996e-02,1.665720343589782715e-01
6.435065716505050659e-02,-1.134601305238902569e-03,1.269340608268976212e-02,-1.532899886369705200e-01,-1.798124611377716064e-01,-9.510144591331481934e-02,-3.431151434779167175e-02,2.495604753494262695e-02,1.163396686315536499e-01,4.133992642164230347e-02,-4.571962729096412659e-02,1.103619188070297241e-01,1.519886702299118042e-01,-1.092400401830673218e-01,7.062493264675140381e-02,5.337311699986457825e-02
-7.306469231843948364e-02,-7.647733204066753387e-03,1.532991677522659302e-01,5.063153803348541260e-02,-1.114748120307922363e-01,-2.233242616057395935e-02,1.518519967794418335e-01,1.723117083311080933e-01,-3.989054635167121887e-02,1.651821285486221313e-01,9.107857197523117065e-02,-1.078846976161003113e-01,-8.059614896774291992e-02,-3.441071510314941406e-02,1.817942969501018524e-02,-1.011114567518234253e-01
2.605904079973697662e-02,1.301098731346428394e-03,-1.332299262285232544e-01,-1.159455999732017517e-01,5.615576729178428650e-02,-1.626883596181869507e-01,-1.326799988746643066e-01,-5.060960352420806885e-02,-1.899537891149520874e-01,-7.548836618661880493e-02,1.176205463707447052e-02,8.837657421827316284e-02,1.487678438425064087e-01,-4.520442336797714233e-02,1.400327980518341064e-01,1.822613775730133057e-01
4.251796007156372070e-02,-6.918711587786674500e-03,-3.185411682352423668e-03,-2.722889557480812073e-02,7.570367306470870972e-02,1.373854428529739380e-01,-1.339711546897888184e-01,-1.205954775214195251e-01,2.134784311056137085e-02,-4.095921758562326431e-03,6.955435872077941895e-02,-1.647813171148300171e-01,-4.316650703549385071e-02,8.259412646293640137e-02,1.345806866884231567e-01,-1.653093546628952026e-01
1.802569329738616943e-01,-6.703738868236541748e-02,4.654930159449577332e-02,1.278260201215744019e-01,-1.410617679357528687e-01,9.215931594371795654e-02,-6.867744773626327515e-02,-1.365060806274414062e-01,1.018733456730842590e-01,1.310336887836456299e-01,-2.333405986428260803e-02,-1.756797917187213898e-02,-6.618490815162658691e-02,1.466251015663146973e-01,-2.968897810205817223e-03,-3.158077225089073181e-02
-2.603271603584289551e-02,4.162987228482961655e-03,6.281191110610961914e-02,1.151353418827056885e-01,8.982037752866744995e-02,-2.399819716811180115e-02,9.812194854021072388e-02,1.115599274635314941e-01,-6.725962739437818527e-03,8.646854013204574585e-02,-1.008952334523200989e-01,1.501376628875732422e-01,-9.994958341121673584e-02,-1.217303499579429626e-01,-9.060720354318618774e-02,-6.652229279279708862e-02
9.489674866199493408e-02,8.383423089981079102e-02,-2.989604882895946503e-02,-1.587534248828887939e-01,1.376897692680358887e-01,1.061794310808181763e-01,9.777559898793697357e-03,1.747965067625045776e-01,4.739969596266746521e-02,4.212490748614072800e-03,-6.303076632320880890e-03,-6.857215613126754761e-02,2.257832139730453491e-01,-9.214342571794986725e-03,-1.617825180292129517e-01,-1.526505947113037109e-01
-1.867440789937973022e-01,1.855621486902236938e-01,1.640488207340240479e-02,-6.566913425922393799e-02,1.506861001253128052e-01,-8.003836125135421753e-02,1.725784838199615479e-01,-2.959458157420158386e-02,1.040131002664566040e-01,1.798909306526184082e-01,-6.808517873287200928e-02,-2.027899175882339478e-01,-1.101368367671966553e-01,1.600054502487182617e-01,-1.991607993841171265e-01,-5.773897469043731689e-02
-4.678393900394439697e-02,1.818501204252243042e-01,1.446367800235748291e-01,-1.762432157993316650e-01,-7.061630487442016602e-02,1.431365162134170532e-01,-1.095979195088148117e-02,-4.051362350583076477e-02,-1.747700423002243042e-01,1.838698536157608032e-01,-3.115014545619487762e-02,1.923789456486701965e-02,-1.379048973321914673e-01,1.330491900444030762e-01,1.270208954811096191e-01,-1.012651845812797546e-01
